Date,ExchangeRate,KRX100,KORIBOR,LIBOR,달러지수 (종가),콜금리,KOSPI
2014.01.02,1.055,4.264,2.78,0.0956,80.79,2.51,1.967
2014.01.03,1.050,4.209,2.78,0.095,80.96,2.5,1.946
2014.01.06,1.054,4.221,2.77,0.0945,80.81,2.48,1.953
2014.01.07,1.062,4.233,2.75,0.0926,80.98,2.5,1.959
2014.01.08,1.067,4.232,2.75,0.0925,81.16,2.49,1.959
2014.01.09,1.066,4.199,2.74,0.0919,81.14,2.49,1.946
2014.01.10,1.064,4.175,2.73,0.0918,80.75,2.5,1.939
2014.01.13,1.062,4.197,2.74,0.0921,80.61,2.49,1.949
2014.01.14,1.056,4.189,2.74,0.0921,80.76,2.49,1.946
2014.01.15,1.058,4.207,2.74,0.09,81.14,2.49,1.953
2014.01.16,1.062,4.216,2.75,0.0896,81.02,2.49,1.957
2014.01.17,1.064,4.183,2.75,0.0886,81.36,2.49,1.944
2014.01.20,1.061,4.200,2.74,0,81.36,2.49,1.954
2014.01.21,1.063,4.225,2.74,0.0896,81.23,2.49,1.964
2014.01.22,1.064,4.238,2.75,0.0901,81.31,2.5,1.970
2014.01.23,1.068,4.189,2.75,0.0898,80.53,2.5,1.948
2014.01.24,1.071,4.168,2.74,0.0887,80.54,2.5,1.941
2014.01.27,1.077,4.098,2.75,0.0866,80.61,2.52,1.910
2014.01.28,1.084,4.121,2.76,0.0851,80.66,2.52,1.917
2014.01.29,1.079,4.175,2.75,0.0847,80.58,2.51,1.941
2014.02.03,1.071,4.121,2.75,0.0855,81.11,2.47,1.920
2014.02.04,1.082,4.044,2.75,0.085,81.22,2.48,1.887
2014.02.05,1.086,4.063,2.75,0.085,81.13,2.48,1.891
2014.02.06,1.079,4.102,2.75,0.085,81,2.49,1.908
2014.02.07,1.076,4.128,2.75,0.0856,80.76,2.49,1.923
2014.02.10,1.075,4.125,2.74,0.0856,80.73,2.49,1.923
2014.02.11,1.071,4.134,2.74,0.085,80.7,2.49,1.932
2014.02.12,1.072,4.143,2.74,0.0865,80.74,2.49,1.936
2014.02.13,1.064,4.124,2.74,0.086,80.38,2.49,1.927
2014.02.14,1.063,4.153,2.74,0.0856,80.18,2.49,1.940
2014.02.17,1.061,4.175,2.74,0,80.18,2.49,1.946
2014.02.18,1.060,4.174,2.75,0.084,80.05,2.49,1.947
2014.02.19,1.064,4.164,2.74,0.0861,80.19,2.49,1.943
2014.02.20,1.067,4.125,2.74,0.0865,80.32,2.49,1.931
2014.02.21,1.071,4.189,2.75,0.0865,80.27,2.49,1.958
2014.02.24,1.073,4.168,2.75,0.0874,80.23,2.49,1.949
2014.02.25,1.076,4.206,2.75,0.0876,80.17,2.49,1.965
2014.02.26,1.070,4.223,2.74,0.0882,80.46,2.47,1.971
2014.02.27,1.069,4.243,2.74,0.0887,80.31,2.48,1.978
2014.02.28,1.067,4.241,2.73,0.09,79.72,2.49,1.980
2014.03.03,1.066,4.213,2.73,0.0878,80.09,2.49,1.965
2014.03.04,1.071,4.185,2.74,0.0883,80.18,2.5,1.954
2014.03.05,1.072,4.223,2.75,0.0879,80.12,2.49,1.971
2014.03.06,1.070,4.229,2.75,0.0876,79.67,2.49,1.976
2014.03.07,1.067,4.218,2.75,0.0877,79.72,2.49,1.975
2014.03.10,1.062,4.173,2.74,0.0901,79.77,2.48,1.954
2014.03.11,1.065,4.188,2.74,0.0885,79.74,2.48,1.964
2014.03.12,1.064,4.118,2.74,0.0889,79.61,2.48,1.933
2014.03.13,1.069,4.116,2.74,0.0879,79.63,2.48,1.934
2014.03.14,1.067,4.085,2.73,0.0878,79.44,2.47,1.920
2014.03.17,1.072,4.109,2.72,0.0886,79.31,2.48,1.928
2014.03.18,1.069,4.135,2.73,0.0885,79.54,2.47,1.940
2014.03.19,1.067,4.129,2.73,0.089,80.13,2.46,1.938
2014.03.20,1.070,4.081,2.73,0.0885,80.35,2.46,1.920
2014.03.21,1.075,4.115,2.73,0.0905,80.26,2.45,1.935
2014.03.24,1.080,4.145,2.74,0.0903,80.08,2.46,1.946
2014.03.25,1.079,4.139,2.74,0.0904,80.09,2.48,1.941
2014.03.26,1.078,4.195,2.74,0.0903,80.17,2.48,1.964
2014.03.27,1.075,4.218,2.74,0.0908,80.25,2.48,1.978
2014.03.28,1.072,4.219,2.74,0.0899,80.34,2.48,1.981
2014.03.31,1.068,4.232,2.74,0.0855,80.25,2.49,1.986
2014.04.01,1.066,4.250,2.74,0.0884,80.25,2.48,1.992
2014.04.02,1.060,4.258,2.74,0.0874,80.37,2.48,1.997
2014.04.03,1.057,4.240,2.74,0.0881,80.64,2.48,1.994
2014.04.04,1.058,4.241,2.73,0.0884,80.57,2.48,1.988
2014.04.07,1.056,4.246,2.72,0.0865,80.36,2.49,1.990
2014.04.08,1.053,4.260,2.72,0.0885,79.84,2.51,1.993
2014.04.09,1.053,4.280,2.72,0.0886,79.55,2.5,1.999
2014.04.10,1.043,4.298,2.71,0.0885,79.45,2.48,2.009
2014.04.11,1.036,4.272,2.71,0.087,79.52,2.48,1.997
2014.04.14,1.037,4.269,2.72,0.087,79.81,2.48,1.997
2014.04.15,1.038,4.255,2.72,0.088,79.89,2.48,1.992
2014.04.16,1.041,4.251,2.72,0.0907,79.88,2.48,1.992
2014.04.17,1.041,4.251,2.72,0.0905,79.9,2.48,1.992
2014.04.18,1.037,4.285,2.73,0,0,2.48,2.004
2014.04.21,1.037,4.272,2.73,0,80.03,2.49,1.999
2014.04.22,1.037,4.284,2.73,0.0915,80,2.5,2.004
2014.04.23,1.039,4.272,2.74,0.0898,79.94,2.49,2.000
2014.04.24,1.039,4.266,2.75,0.0889,79.88,2.49,1.998
2014.04.25,1.038,4.200,2.75,0.0897,79.82,2.5,1.972
2014.04.28,1.038,4.191,2.74,0.0895,79.76,2.49,1.969
2014.04.29,1.037,4.181,2.75,0.0882,79.88,2.49,1.965
2014.04.30,1.031,4.178,2.75,0.0876,79.53,2.5,1.962
2014.05.02,1.032,4.173,2.74,0.0885,79.56,2.5,1.959
2014.05.07,1.031,4.125,2.73,0.0891,79.24,2.48,1.940
2014.05.08,1.025,4.152,2.73,0.0885,79.4,2.49,1.951
2014.05.09,1.023,4.163,2.73,0.0886,79.96,2.48,1.957
2014.05.12,1.023,4.175,2.73,0.0894,79.97,2.49,1.965
2014.05.13,1.025,4.216,2.72,0.0898,80.21,2.49,1.983
2014.05.14,1.022,4.288,2.72,0.0879,80.14,2.5,2.011
2014.05.15,1.024,4.291,2.72,0.0893,80.06,2.49,2.010
2014.05.16,1.026,4.296,2.72,0.0884,80.11,2.49,2.013
2014.05.19,1.025,4.297,2.72,0.0875,80.05,2.49,2.015
2014.05.20,1.022,4.288,2.72,0.0879,80.09,2.49,2.011
2014.05.21,1.024,4.277,2.72,0.088,80.15,2.49,2.008
2014.05.22,1.026,4.298,2.72,0.0883,80.31,2.49,2.016
2014.05.23,1.025,4.299,2.73,0.0877,80.45,2.49,2.017
2014.05.26,1.024,4.279,2.73,0,80.45,2.49,2.010
2014.05.27,1.023,4.248,2.73,0.0884,80.41,2.48,1.998
2014.05.28,1.023,4.287,2.72,0.0885,80.62,2.48,2.017
2014.05.29,1.022,4.270,2.72,0.0875,80.54,2.49,2.012
2014.05.30,1.021,4.228,2.72,0.0866,80.4,2.49,1.995
2014.06.02,1.020,4.253,2.72,0.089,80.69,2.48,2.002
2014.06.03,1.023,4.266,2.72,0.088,80.59,2.48,2.009
2014.06.05,1.024,4.240,2.72,0.0925,80.4,2.48,1.995
2014.06.09,1.022,4.241,2.72,0.0901,80.68,2.48,1.990
2014.06.10,1.017,4.287,2.72,0.0893,80.85,2.49,2.012
2014.06.11,1.016,4.292,2.71,0.0888,80.81,2.49,2.015
2014.06.12,1.016,4.283,2.71,0.0919,80.59,2.48,2.012
2014.06.13,1.017,4.237,2.71,0.0922,80.66,2.48,1.991
2014.06.16,1.018,4.249,2.69,0.0921,80.47,2.48,1.994
2014.06.17,1.019,4.267,2.68,0.094,80.72,2.47,2.002
2014.06.18,1.022,4.237,2.68,0.096,80.67,2.48,1.989
2014.06.19,1.023,4.247,2.68,0.095,80.4,2.48,1.992
2014.06.20,1.018,4.189,2.68,0.0955,80.44,2.48,1.968
2014.06.23,1.019,4.213,2.67,0.0953,80.34,2.48,1.975
2014.06.24,1.018,4.261,2.67,0.096,80.39,2.48,1.994
2014.06.25,1.018,4.239,2.67,0.0955,80.27,2.49,1.982
2014.06.26,1.020,4.270,2.68,0.0962,80.28,2.49,1.995
2014.06.27,1.017,4.251,2.68,0.0966,80.09,2.48,1.989
2014.06.30,1.014,4.278,2.68,0.0936,79.81,2.49,2.002
2014.07.01,1.012,4.268,2.67,0.095,79.85,2.48,1.999
2014.07.02,1.011,4.301,2.66,0.0959,79.99,2.48,2.015
2014.07.03,1.009,4.281,2.64,0.0954,80.28,2.48,2.011
2014.07.04,1.009,4.275,2.63,0,80.28,2.48,2.010
2014.07.07,1.008,4.270,2.62,0.0945,80.27,2.48,2.005
2014.07.08,1.009,4.265,2.62,0.0941,80.22,2.48,2.007
2014.07.09,1.011,4.241,2.62,0.0942,80.04,2.5,2.001
2014.07.10,1.012,4.248,2.61,0.094,80.17,2.48,2.003
2014.07.11,1.011,4.207,2.6,0.0939,80.23,2.48,1.989
2014.07.14,1.018,4.214,2.6,0.0934,80.23,2.48,1.994
2014.07.15,1.018,4.265,2.6,0.0942,80.45,2.48,2.013
2014.07.16,1.023,4.273,2.59,0.0924,80.63,2.48,2.013
2014.07.17,1.032,4.287,2.57,0.0925,80.57,2.49,2.021
2014.07.18,1.029,4.278,2.55,0.093,80.6,2.48,2.019
2014.07.21,1.031,4.272,2.53,0.0915,80.63,2.48,2.019
2014.07.22,1.027,4.294,2.53,0.0925,80.87,2.48,2.029
2014.07.23,1.024,4.290,2.52,0.092,80.92,2.49,2.028
2014.07.24,1.022,4.289,2.52,0.0913,80.96,2.49,2.027
2014.07.25,1.028,4.303,2.51,0.0915,81.13,2.49,2.034
2014.07.28,1.029,4.344,2.51,0.0907,81.12,2.5,2.049
2014.07.29,1.025,4.385,2.5,0.0911,81.32,2.5,2.062
2014.07.30,1.024,4.443,2.5,0.091,81.52,2.5,2.083
2014.07.31,1.024,4.425,2.5,0.0865,81.52,2.49,2.076
2014.08.01,1.026,4.419,2.5,0.0899,81.38,2.48,2.073
2014.08.04,1.033,4.432,2.5,0.0905,81.41,2.48,2.080
2014.08.05,1.031,4.398,2.49,0.0899,81.61,2.48,2.066
2014.08.06,1.030,4.383,2.49,0.0899,81.51,2.49,2.061
2014.08.07,1.034,4.370,2.49,0.0895,81.61,2.49,2.055
2014.08.08,1.034,4.316,2.48,0.0895,81.45,2.49,2.031
2014.08.11,1.037,4.333,2.48,0.0902,81.54,2.49,2.039
2014.08.12,1.030,4.335,2.47,0.0901,81.56,2.49,2.041
2014.08.13,1.028,4.381,2.48,0.0903,81.66,2.49,2.062
2014.08.14,1.028,4.381,2.41,0.0911,81.65,2.24,2.063
2014.08.18,1.024,4.353,2.4,0.0914,81.63,2.24,2.053
2014.08.19,1.017,4.394,2.41,0.0919,81.94,2.24,2.071
2014.08.20,1.018,4.397,2.41,0.0911,82.28,2.23,2.073
2014.08.21,1.020,4.326,2.41,0.092,82.21,2.23,2.044
2014.08.22,1.023,4.354,2.41,0.0919,82.38,2.23,2.057
2014.08.25,1.019,4.361,2.41,0,82.59,2.24,2.061
2014.08.26,1.020,4.375,2.41,0.092,82.68,2.23,2.068
2014.08.27,1.018,4.386,2.41,0.092,82.45,2.23,2.075
2014.08.28,1.014,4.390,2.41,0.0915,82.52,2.23,2.076
2014.08.29,1.013,4.382,2.41,0.0895,82.78,2.24,2.069
2014.09.01,1.014,4.383,2.41,0,82.78,2.23,2.068
2014.09.02,1.014,4.343,2.4,0.0905,83.01,2.23,2.052
2014.09.03,1.015,4.341,2.39,0.0905,82.89,2.24,2.051
2014.09.04,1.018,4.355,2.41,0.091,83.83,2.25,2.056
2014.09.05,1.018,4.332,2.41,0.091,83.76,2.25,2.049
2014.09.11,1.024,4.294,2.39,0.0906,84.3,2.23,2.034
2014.09.12,1.034,4.323,2.4,0.091,84.24,2.23,2.042
2014.09.15,1.038,4.304,2.37,0.091,84.25,2.23,2.036
2014.09.16,1.038,4.315,2.36,0.091,84.23,2.23,2.043
2014.09.17,1.035,4.356,2.34,0.091,84.49,2.23,2.063
2014.09.18,1.033,4.318,2.32,0.0907,84.43,2.23,2.048
2014.09.19,1.041,4.325,2.32,0.0912,84.87,2.23,2.054
2014.09.22,1.044,4.294,2.31,0.0903,84.86,2.23,2.039
2014.09.23,1.040,4.270,2.3,0.0909,84.78,2.23,2.029
2014.09.24,1.042,4.276,2.29,0.0908,85.16,2.24,2.036
2014.09.25,1.039,4.265,2.29,0.0908,85.3,2.24,2.034
2014.09.26,1.042,4.256,2.29,0.0905,85.77,2.23,2.032
2014.09.29,1.042,4.249,2.3,0.0905,85.72,2.24,2.027
2014.09.30,1.050,4.233,2.3,0.0808,86.05,2.24,2.020
2014.10.01,1.054,4.171,2.29,0.0908,86.08,2.24,1.992
2014.10.02,1.062,4.121,2.27,0.0895,85.69,2.23,1.976
2014.10.06,1.061,4.100,2.26,0.0905,86.04,2.23,1.968
2014.10.07,1.069,4.108,2.26,0.0902,85.78,2.23,1.973
2014.10.08,1.066,4.086,2.26,0.09,85.41,2.23,1.965
2014.10.10,1.072,4.035,2.26,0.0905,86.03,2.23,1.941
2014.10.13,1.071,4.025,2.26,0,85.73,2.23,1.927
2014.10.14,1.069,4.026,2.26,0.091,85.94,2.23,1.929
2014.10.15,1.063,4.014,2.2,0.092,85.24,1.99,1.926
2014.10.16,1.065,4.000,2.2,0.0913,85.04,1.98,1.919
2014.10.17,1.059,3.958,2.19,0.091,85.21,1.98,1.901
2014.10.20,1.062,4.026,2.19,0.0915,85.04,1.98,1.930
2014.10.21,1.060,3.989,2.19,0.091,85.4,1.98,1.915
2014.10.22,1.054,4.025,2.18,0.0915,85.85,1.98,1.937
2014.10.23,1.053,4.010,2.19,0.0905,85.95,1.99,1.932
2014.10.24,1.055,3.995,2.18,0.0905,85.82,1.98,1.926
2014.10.27,1.059,4.020,2.18,0.09,85.56,1.98,1.932
2014.10.28,1.052,4.011,2.18,0.0905,85.47,1.98,1.926
2014.10.29,1.050,4.097,2.17,0.0915,86.04,1.98,1.961
2014.10.30,1.047,4.091,2.17,0.0911,86.23,1.98,1.959
2014.10.31,1.054,4.105,2.16,0.088,87.02,1.97,1.964
2014.11.03,1.058,4.071,2.14,0.0925,87.41,1.98,1.953
2014.11.04,1.075,4.036,2.13,0.0925,87.09,1.96,1.935
2014.11.05,1.079,4.025,2.11,0.0925,87.57,1.97,1.931
2014.11.06,1.078,4.050,2.1,0.0935,88.13,1.98,1.936
2014.11.07,1.089,4.049,2.1,0.094,87.73,1.98,1.940
2014.11.10,1.092,4.093,2.09,0.094,87.91,1.98,1.958
2014.11.11,1.085,4.097,2.1,0,87.72,1.98,1.963
2014.11.12,1.089,4.112,2.11,0.0945,87.91,1.98,1.967
2014.11.13,1.098,4.100,2.12,0.0939,87.75,1.98,1.961
2014.11.14,1.097,4.066,2.12,0.094,87.59,1.98,1.945
2014.11.17,1.099,4.065,2.13,0.0945,88.01,1.98,1.944
2014.11.18,1.097,4.101,2.13,0.0964,87.65,1.98,1.967
2014.11.19,1.098,4.095,2.12,0.0985,87.71,1.98,1.967
2014.11.20,1.104,4.072,2.13,0.0994,87.67,1.98,1.958
2014.11.21,1.113,4.084,2.13,0.1015,88.41,1.98,1.965
2014.11.24,1.110,4.131,2.13,0.1015,88.21,1.98,1.979
2014.11.25,1.112,4.129,2.12,0.1025,87.96,1.99,1.980
2014.11.26,1.112,4.133,2.12,0.102,87.65,1.98,1.981
2014.11.27,1.107,4.140,2.12,0,87.65,1.99,1.982
2014.11.28,1.101,4.142,2.13,0.0977,88.41,1.99,1.981
2014.12.01,1.105,4.103,2.12,0.1017,87.98,1.99,1.965
2014.12.02,1.116,4.099,2.11,0.1067,88.7,1.98,1.966
2014.12.03,1.106,4.101,2.12,0.1095,88.99,1.98,1.970
2014.12.04,1.114,4.143,2.13,0.111,88.74,1.98,1.987
2014.12.05,1.115,4.146,2.15,0.111,89.36,1.98,1.987
2014.12.08,1.113,4.128,2.16,0.111,89.05,1.99,1.979
2014.12.09,1.118,4.111,2.18,0.11,88.69,2.01,1.971
2014.12.10,1.112,4.049,2.17,0.112,88.29,1.99,1.946
2014.12.11,1.104,3.984,2.18,0.1125,88.68,1.98,1.917
2014.12.12,1.098,4.004,2.17,0.1104,88.35,1.98,1.922
2014.12.15,1.103,4.006,2.16,0.1105,88.57,2,1.920
2014.12.16,1.103,3.973,2.17,0.11,88.3,1.99,1.904
2014.12.17,1.092,3.960,2.18,0.1108,89.33,1.98,1.900
2014.12.18,1.088,3.962,2.19,0.1117,89.48,1.98,1.898
2014.12.19,1.103,4.021,2.2,0.114,89.84,1.98,1.930
2014.12.22,1.101,4.046,2.19,0.1142,89.95,1.99,1.943
2014.12.23,1.097,4.034,2.2,0.1141,90.33,1.99,1.939
2014.12.24,1.100,4.050,2.2,0.1151,90.22,1.99,1.947
2014.12.26,1.104,4.047,2.19,0,90.31,1.99,1.948
2014.12.29,1.099,3.984,2.2,0.1161,90.5,1.99,1.928
2014.12.30,1.098,3.943,2.19,0.1146,90.28,2.01,1.916
2014.12.31,1.099,3.943,2.18,0.0852,90.65,2.03,.
2015.01.02,1.099,3.964,2.17,0.1126,91.38,2.01,1.926
2015.01.05,1.102,3.952,2.16,0.1164,91.62,2,1.916
2015.01.06,1.108,3.884,2.15,0.1187,91.74,1.98,1.882
2015.01.07,1.103,3.891,2.13,0.1189,92.12,1.99,1.884
2015.01.08,1.099,3.952,2.12,0.1191,92.6,1.99,1.905
2015.01.09,1.098,3.991,2.11,0.1191,92.15,1.98,1.925
2015.01.12,1.092,3.978,2.1,0.1165,92.18,1.99,1.921
2015.01.13,1.083,3.982,2.07,0.1167,92.5,1.99,1.917
2015.01.14,1.081,3.972,2.06,0.1196,92.35,1.99,1.914
2015.01.15,1.079,3.973,2.04,0.1201,92.61,1.99,1.914
2015.01.16,1.084,3.911,2.05,0.1201,92.89,1.98,1.888
2015.01.19,1.077,3.945,2.04,0,92.89,1.98,1.903
2015.01.20,1.079,3.983,2.04,0.1208,93.35,1.98,1.918
2015.01.21,1.084,4.000,2.03,0.1214,93.14,1.98,1.921
2015.01.22,1.086,4.003,2.03,0.1214,94.36,1.99,1.921
2015.01.23,1.085,4.038,2.03,0.1199,95.05,1.99,1.936
2015.01.26,1.084,4.033,2.03,0.1199,95.12,1.99,1.936
2015.01.27,1.079,4.064,2.03,0.1196,94.25,1.99,1.952
2015.01.28,1.082,4.069,2.04,0.1177,94.73,1.99,1.962
2015.01.29,1.082,4.042,2.04,0.1194,95.01,1.99,1.951
2015.01.30,1.090,4.022,2.04,0.115,95,2,1.949
2015.02.02,1.095,4.038,2.03,0.116,94.73,1.99,1.953
2015.02.03,1.101,4.033,2.03,0.1175,93.72,1.99,1.952
2015.02.04,1.098,4.055,2.03,0.118,94.17,1.99,1.963
2015.02.05,1.089,4.020,2.02,0.118,93.73,1.98,1.953
2015.02.06,1.089,4.025,2.02,0.1175,94.85,1.99,1.956
2015.02.09,1.088,4.000,2.02,0.117,94.58,1.98,1.947
2015.02.10,1.097,3.978,2.02,0.116,94.85,2,1.936
2015.02.11,1.090,3.999,2.04,0.118,95.09,1.99,1.946
2015.02.12,1.096,3.989,2.04,0.1195,94.2,1.98,1.942
2015.02.13,1.107,4.023,2.05,0.1175,94.28,1.98,1.958
2015.02.16,1.098,4.024,2.05,0,94.28,1.99,1.958
2015.02.17,1.098,4.033,2.06,0.1175,94.15,1.98,1.961
2015.02.23,1.101,4.046,2.06,0.119,94.66,1.98,1.968
2015.02.24,1.109,4.052,2.06,0.119,94.56,1.98,1.976
2015.02.25,1.108,4.076,2.06,0.118,94.24,1.98,1.990
2015.02.26,1.102,4.072,2.06,0.118,95.34,1.98,1.993
2015.02.27,1.099,4.051,2.06,0.116,95.32,1.99,1.986
2015.03.02,1.099,4.068,2.05,0.1192,95.48,1.98,1.997
2015.03.03,1.102,4.091,2.04,0.1215,95.41,1.98,2.001
2015.03.04,1.100,4.084,2.03,0.1215,95.99,1.98,1.998
2015.03.05,1.096,4.083,2.03,0.1215,96.39,1.98,1.998
2015.03.06,1.100,4.112,2.02,0.1215,97.6,1.98,2.013
2015.03.09,1.099,4.062,2.01,0.1215,97.58,1.98,1.993
2015.03.10,1.110,4.041,2,0.122,98.62,1.99,1.985
2015.03.11,1.119,4.034,1.99,0.122,99.79,1.98,1.981
2015.03.12,1.126,4.008,1.91,0.1225,99.41,1.74,1.971
2015.03.13,1.130,4.038,1.89,0.123,100.31,1.73,1.986
2015.03.16,1.125,4.036,1.86,0.123,99.48,1.73,1.987
2015.03.17,1.133,4.127,1.86,0.1225,99.95,1.74,2.030
2015.03.18,1.130,4.122,1.85,0.122,98.78,1.74,2.028
2015.03.19,1.126,4.144,1.83,0.122,99.58,1.74,2.038
2015.03.20,1.114,4.135,1.83,0.122,98.17,1.74,2.037
2015.03.23,1.121,4.140,1.82,0.1225,97.3,1.73,2.037
2015.03.24,1.115,4.136,1.82,0.122,97.45,1.74,2.041
2015.03.25,1.107,4.132,1.82,0.1215,97.2,1.74,2.043
2015.03.26,1.102,4.098,1.81,0.121,97.68,1.74,2.023
2015.03.27,1.104,4.087,1.81,0.121,97.52,1.74,2.020
2015.03.30,1.104,4.091,1.81,0.12,98.28,1.74,2.030
2015.03.31,1.105,4.108,1.8,0.114,98.66,1.74,2.041
2015.04.01,1.109,4.069,1.78,0.1225,98.48,1.74,2.028
2015.04.02,1.103,4.062,1.77,0.1215,97.67,1.73,2.029
2015.04.03,1.098,4.094,1.76,0,96.8,1.72,2.045
2015.04.06,1.094,4.082,1.75,0,96.96,1.72,2.046
2015.04.07,1.086,4.087,1.75,0.122,98.06,1.72,2.047
2015.04.08,1.089,4.110,1.75,0.121,98.13,1.73,2.059
2015.04.09,1.093,4.103,1.74,0.121,99.4,1.73,2.059
2015.04.10,1.093,4.166,1.74,0.122,99.6,1.74,2.088
2015.04.13,1.094,4.196,1.74,0.122,99.77,1.73,2.099
2015.04.14,1.096,4.246,1.74,0.122,98.94,1.73,2.112
2015.04.15,1.096,4.252,1.73,0.122,98.53,1.73,2.120
2015.04.16,1.096,4.286,1.73,0.122,97.61,1.73,2.140
2015.04.17,1.089,4.292,1.73,0.122,97.71,1.73,2.144
2015.04.20,1.085,4.298,1.73,0.122,98.16,1.73,2.147
2015.04.21,1.082,4.288,1.73,0.1225,98.21,1.73,2.145
2015.04.22,1.083,4.292,1.73,0.122,98.14,1.73,2.144
2015.04.23,1.081,4.365,1.73,0.1225,97.45,1.73,2.173
2015.04.24,1.083,4.355,1.73,0.1225,97.1,1.74,2.160
2015.04.27,1.079,4.335,1.75,0.1225,96.94,1.74,2.158
2015.04.28,1.074,4.317,1.75,0.123,96.19,1.74,2.148
2015.04.29,1.070,4.301,1.78,0.123,95.32,1.74,2.143
2015.04.30,1.068,4.270,1.79,0.12,94.71,1.74,2.127
2015.05.04,1.069,4.295,1.79,0,95.64,1.74,2.132
2015.05.06,1.080,4.249,1.8,0.123,94.18,1.73,2.105
2015.05.07,1.081,4.218,1.82,0.123,94.75,1.73,2.091
2015.05.08,1.086,4.191,1.82,0.123,94.9,1.73,2.086
2015.05.11,1.091,4.196,1.8,0.123,95.1,1.73,2.097
2015.05.12,1.089,4.196,1.8,0.123,94.61,1.73,2.097
2015.05.13,1.096,4.228,1.8,0.123,93.64,1.74,2.114
2015.05.14,1.094,4.232,1.78,0.123,93.51,1.73,2.120
2015.05.15,1.093,4.191,1.78,0.124,93.18,1.74,2.107
2015.05.18,1.089,4.202,1.78,0.124,94.27,1.74,2.114
2015.05.19,1.085,4.210,1.79,0.124,95.36,1.74,2.121
2015.05.20,1.090,4.245,1.79,0.124,95.51,1.74,2.140
2015.05.21,1.095,4.196,1.79,0.124,95.33,1.74,2.123
2015.05.22,1.094,4.255,1.79,0.124,96.11,1.74,2.146
2015.05.26,1.090,4.242,1.8,0.123,97.41,1.74,2.144
2015.05.27,1.098,4.165,1.79,0.123,97.47,1.74,2.108
2015.05.28,1.107,4.162,1.78,0.123,97.06,1.74,2.111
2015.05.29,1.108,4.174,1.77,0.121,96.99,1.74,2.115
2015.06.01,1.107,4.147,1.76,0.123,97.47,1.74,2.102
2015.06.02,1.111,4.096,1.74,0.1235,95.88,1.73,2.079
2015.06.03,1.114,4.067,1.74,0.123,95.51,1.73,2.063
2015.06.04,1.106,4.073,1.73,0.123,95.49,1.73,2.073
2015.06.05,1.109,4.066,1.73,0.123,96.36,1.73,2.068
2015.06.08,1.112,4.062,1.73,0.123,95.32,1.72,2.065
2015.06.09,1.121,4.053,1.71,0.123,95.17,1.73,2.064
2015.06.10,1.119,4.036,1.71,0.123,94.65,1.74,2.051
2015.06.11,1.117,4.034,1.67,0.123,94.98,1.49,2.057
