Date,ExchangeRate,KRX100,KORIBOR,LIBOR,달러지수 (종가),콜금리,KOSPI
2015.06.12,1.110,4.017,1.67,0.123,94.99,1.48,2.052
2015.06.15,1.111,4.000,1.66,0.1235,95.13,1.49,2.042
2015.06.16,1.116,3.969,1.66,0.1235,95.26,1.48,2.029
2015.06.17,1.117,3.984,1.66,0.123,94.49,1.49,2.035
2015.06.18,1.117,3.983,1.66,0.1235,94.24,1.49,2.042
2015.06.19,1.109,3.983,1.66,0.1245,94.27,1.49,2.047
2015.06.22,1.104,4.001,1.66,0.1245,94.52,1.49,2.055
2015.06.23,1.099,4.049,1.67,0.124,95.65,1.49,2.081
2015.06.24,1.104,4.062,1.68,0.1235,95.42,1.5,2.086
2015.06.25,1.108,4.043,1.68,0.1245,95.39,1.5,2.085
2015.06.26,1.109,4.054,1.68,0.124,95.65,1.5,2.090
2015.06.29,1.115,4.010,1.68,0.1236,94.95,1.49,2.060
2015.06.30,1.124,4.030,1.67,0.112,95.66,1.5,2.074
2015.07.01,1.118,4.065,1.67,0.123,96.51,1.49,2.098
2015.07.02,1.118,4.066,1.67,0.125,96.29,1.48,2.107
2015.07.03,1.123,4.054,1.67,0.1255,96.29,1.48,2.104
2015.07.06,1.120,3.953,1.66,0.1255,96.48,1.48,2.054
2015.07.07,1.126,3.951,1.65,0.126,97.08,1.5,2.040
2015.07.08,1.129,3.898,1.65,0.1255,96.47,1.48,2.016
2015.07.09,1.135,3.917,1.64,0.1255,96.79,1.48,2.028
2015.07.10,1.136,3.915,1.64,0.1265,96.17,1.48,2.031
2015.07.13,1.130,3.965,1.64,0.128,97,1.48,2.062
2015.07.14,1.131,3.951,1.64,0.128,96.78,1.49,2.059
2015.07.15,1.139,3.963,1.64,0.128,97.28,1.48,2.073
2015.07.16,1.141,3.990,1.64,0.128,97.81,1.48,2.088
2015.07.17,1.148,3.960,1.64,0.128,97.99,1.48,2.077
2015.07.20,1.146,3.947,1.64,0.1275,98.16,1.47,2.073
2015.07.21,1.151,3.971,1.64,0.1275,97.43,1.47,2.084
2015.07.22,1.158,3.937,1.64,0.1285,97.72,1.47,2.065
2015.07.23,1.152,3.941,1.63,0.1265,97.23,1.48,2.065
2015.07.24,1.162,3.904,1.62,0.1265,97.35,1.49,2.046
2015.07.27,1.164,3.913,1.61,0.126,96.61,1.49,2.039
2015.07.28,1.168,3.919,1.61,0.126,96.86,1.49,2.039
2015.07.29,1.166,3.926,1.62,0.126,97.08,1.49,2.038
2015.07.30,1.157,3.900,1.62,0.1265,97.69,1.49,2.019
2015.07.31,1.166,3.920,1.62,0.1214,97.44,1.5,2.030
2015.08.03,1.169,3.874,1.63,0.1265,97.62,1.48,2.008
2015.08.04,1.165,3.911,1.62,0.1265,98.02,1.49,2.028
2015.08.05,1.169,3.905,1.62,0.1265,98.04,1.48,2.030
2015.08.06,1.172,3.859,1.63,0.126,97.91,1.49,2.013
2015.08.07,1.170,3.851,1.63,0.126,97.62,1.49,2.010
2015.08.10,1.164,3.847,1.63,0.1265,97.2,1.49,2.003
2015.08.11,1.165,3.822,1.62,0.1275,97.34,1.49,1.987
2015.08.12,1.170,3.817,1.62,0.128,96.3,1.49,1.975
2015.08.13,1.190,3.814,1.61,0.1285,96.46,1.49,1.983
2015.08.17,1.174,3.792,1.61,0.1325,96.82,1.49,1.969
2015.08.18,1.182,3.787,1.61,0.1325,97.07,1.49,1.956
2015.08.19,1.184,3.770,1.61,0.133,96.37,1.49,1.939
2015.08.20,1.185,3.730,1.62,0.133,96,1.49,1.915
2015.08.21,1.185,3.663,1.62,0.133,95.01,1.49,1.876
2015.08.24,1.192,3.565,1.62,0.133,93.36,1.5,1.830
2015.08.25,1.198,3.593,1.62,0.1325,94.54,1.5,1.847
2015.08.26,1.194,3.672,1.63,0.133,95.13,1.5,1.894
2015.08.27,1.188,3.697,1.64,0.1335,95.65,1.5,1.908
2015.08.28,1.184,3.753,1.64,0.1335,96.14,1.51,1.938
2015.08.31,1.176,3.761,1.65,0,95.85,1.52,1.941
2015.09.01,1.183,3.703,1.65,0.132,95.45,1.49,1.914
2015.09.02,1.175,3.710,1.65,0.133,95.84,1.48,1.915
2015.09.03,1.178,3.706,1.64,0.1355,96.42,1.47,1.916
2015.09.04,1.187,3.663,1.63,0.1355,96.24,1.45,1.886
2015.09.07,1.191,3.656,1.62,0,96.24,1.47,1.883
2015.09.08,1.202,3.660,1.61,0.1355,95.99,1.49,1.879
2015.09.09,1.203,3.771,1.61,0.135,96.01,1.48,1.934
2015.09.10,1.192,3.815,1.61,0.1345,95.44,1.49,1.962
2015.09.11,1.195,3.759,1.61,0.1355,95.19,1.49,1.941
2015.09.14,1.183,3.748,1.61,0.136,95.36,1.49,1.931
2015.09.15,1.181,3.755,1.61,0.1365,95.79,1.49,1.938
2015.09.16,1.182,3.836,1.61,0.1365,95.55,1.48,1.975
2015.09.17,1.179,3.842,1.61,0.1375,94.68,1.48,1.976
2015.09.18,1.169,3.861,1.61,0.1375,95,1.48,1.996
2015.09.21,1.166,3.799,1.61,0.1355,96.03,1.48,1.965
2015.09.22,1.173,3.833,1.61,0.1355,96.45,1.48,1.982
2015.09.23,1.177,3.761,1.61,0.136,96.21,1.48,1.945
2015.09.24,1.187,3.764,1.61,0.136,96.15,1.49,1.947
2015.09.25,1.191,3.757,1.61,0.1345,96.43,1.47,1.943
2015.09.30,1.194,3.809,1.61,0.1325,96.48,1.49,1.963
2015.10.01,1.190,3.839,1.61,0.1325,96.33,1.47,1.979
2015.10.02,1.179,3.823,1.6,0.1325,95.97,1.46,1.970
2015.10.05,1.180,3.837,1.6,0.132,96.24,1.47,1.978
2015.10.06,1.172,3.866,1.6,0.1315,95.56,1.5,1.991
2015.10.07,1.164,3.898,1.6,0.131,95.58,1.49,2.006
2015.10.08,1.165,3.931,1.6,0,95.41,1.48,2.020
2015.10.12,1.159,3.936,1.6,0.132,94.77,1.48,2.022
2015.10.13,1.147,3.933,1.6,0.132,94.79,1.48,2.019
2015.10.14,1.147,3.919,1.6,0.1325,93.96,1.48,2.010
2015.10.15,1.150,3.963,1.6,0.132,94.43,1.48,2.033
2015.10.16,1.133,3.958,1.6,0.1315,94.59,1.49,2.030
2015.10.19,1.128,3.965,1.61,0.132,94.95,1.49,2.030
2015.10.20,1.125,3.984,1.61,0.132,94.94,1.49,2.039
2015.10.21,1.130,3.994,1.61,0.132,95.07,1.49,2.043
2015.10.22,1.131,3.961,1.62,0.1315,96.45,1.49,2.023
2015.10.23,1.138,4.000,1.62,0.1315,0,1.49,2.040
2015.10.26,1.127,4.019,1.63,0.1315,96.96,1.48,2.048
2015.10.27,1.134,4.011,1.63,0.132,96.99,1.48,2.045
2015.10.28,1.131,4.008,1.63,0.132,97.86,1.48,2.043
2015.10.29,1.132,3.988,1.63,0.1248,97.36,1.48,2.034
2015.10.30,1.142,3.988,1.64,0.131,97.02,1.5,2.029
2015.11.02,1.138,4.012,1.64,0.131,97,1.5,2.035
2015.11.03,1.140,4.046,1.65,0.131,97.24,1.5,2.048
2015.11.04,1.133,4.056,1.65,0.131,98.03,1.5,2.053
2015.11.05,1.129,4.045,1.65,0.131,98.05,1.49,2.049
2015.11.06,1.137,4.021,1.65,0.131,99.26,1.49,2.041
2015.11.09,1.138,4.011,1.67,0.131,99.08,1.5,2.026
2015.11.10,1.154,3.960,1.69,0,99.39,1.49,1.997
2015.11.11,1.158,3.957,1.69,0.1305,99.16,1.49,1.997
2015.11.12,1.154,3.952,1.7,0.131,98.71,1.5,1.993
2015.11.13,1.154,3.914,1.7,0.131,99.1,1.49,1.973
2015.11.16,1.161,3.855,1.7,0.131,99.54,1.49,1.943
2015.11.17,1.172,3.893,1.7,0.131,99.7,1.49,1.964
2015.11.18,1.169,3.901,1.7,0.13,99.75,1.49,1.963
2015.11.19,1.173,3.953,1.71,0.131,99.06,1.49,1.989
2015.11.20,1.164,3.949,1.71,0.1305,99.62,1.49,1.990
2015.11.23,1.156,3.971,1.74,0.1305,99.86,1.49,2.004
2015.11.24,1.157,3.993,1.75,0.1305,99.59,1.49,2.016
2015.11.25,1.155,3.974,1.76,0,99.83,1.5,2.009
2015.11.26,1.145,4.013,1.79,0.1305,99.83,1.49,2.031
2015.11.27,1.145,4.010,1.82,0.128,100.07,1.49,2.029
2015.11.30,1.150,3.938,1.84,0.1305,100.21,1.5,1.992
2015.12.01,1.157,4.007,1.85,0.1305,99.84,1.48,2.024
2015.12.02,1.158,3.975,1.83,0.1305,100.02,1.44,2.009
2015.12.03,1.159,3.944,1.8,0.1305,97.63,1.45,1.994
2015.12.04,1.167,3.905,1.77,0.13,98.34,1.4,1.974
2015.12.07,1.156,3.881,1.76,0.1295,98.67,1.44,1.964
2015.12.08,1.166,3.855,1.75,0.1295,98.47,1.46,1.949
2015.12.09,1.176,3.856,1.74,0.1315,97.33,1.46,1.948
2015.12.10,1.178,3.873,1.74,0.1335,97.96,1.48,1.952
2015.12.11,1.177,3.868,1.74,0.135,97.55,1.48,1.949
2015.12.14,1.179,3.838,1.74,0.1355,97.47,1.48,1.928
2015.12.15,1.186,3.848,1.74,0.1518,98.29,1.46,1.933
2015.12.16,1.182,3.921,1.74,0.3614,97.88,1.46,1.969
2015.12.17,1.178,3.934,1.75,0.3658,99.32,1.46,1.978
2015.12.18,1.178,3.915,1.75,0.3672,98.73,1.48,1.975
2015.12.21,1.184,3.925,1.74,0.3674,98.37,1.48,1.981
2015.12.22,1.178,3.957,1.74,0.3673,98.24,1.48,1.993
2015.12.23,1.176,3.972,1.74,0.3671,98.37,1.49,1.999
2015.12.24,1.171,3.952,1.74,0,98.02,1.49,1.991
2015.12.28,1.171,3.892,1.75,0.366,97.95,1.49,1.964
2015.12.29,1.165,3.888,1.75,0.3661,98.17,1.49,1.966
2015.12.30,1.167,3.872,1.74,0.2745,98.35,1.49,1.961
2015.12.31,1.172,0.000,1.74,0.3658,98.75,1.52,n.ll
2016.01.04,1.172,3.792,1.73,0.365,98.97,1.48,1.919
2016.01.05,1.184,3.819,1.7,0.3661,99.5,1.49,1.931
2016.01.06,1.187,3.797,1.69,0.3651,99.27,1.49,1.925
2016.01.07,1.193,3.754,1.68,0.3662,98.27,1.49,1.904
2016.01.08,1.199,3.783,1.68,0.3661,98.6,1.49,1.918
2016.01.11,1.196,3.739,1.67,0.3661,98.78,1.49,1.895
2016.01.12,1.208,3.739,1.66,0.3663,99.02,1.5,1.891
2016.01.13,1.208,3.791,1.66,0.3661,98.98,1.5,1.916
2016.01.14,1.206,3.761,1.66,0.3661,99.16,1.49,1.900
2016.01.15,1.212,3.714,1.66,0,99.02,1.5,1.879
2016.01.18,1.211,3.719,1.65,0.366,99.02,1.5,1.878
2016.01.19,1.212,3.734,1.65,0.3655,99.04,1.48,1.890
2016.01.20,1.209,3.649,1.65,0.3658,99.17,1.49,1.845
2016.01.21,1.211,3.633,1.64,0.3659,99.13,1.49,1.841
2016.01.22,1.209,3.709,1.64,0.366,99.65,1.48,1.879
2016.01.25,1.203,3.734,1.64,0.3657,99.41,1.48,1.893
2016.01.26,1.194,3.689,1.64,0.3659,99.13,1.48,1.872
2016.01.27,1.201,3.740,1.64,0.3684,98.95,1.48,1.898
2016.01.28,1.201,3.760,1.64,0.3674,98.54,1.48,1.907
2016.01.29,1.208,3.764,1.64,0.366,99.65,1.5,1.912
2016.02.01,1.206,3.791,1.63,0.369,99.03,1.49,1.925
2016.02.02,1.204,3.742,1.61,0.3686,98.89,1.49,1.906
2016.02.03,1.203,3.709,1.59,0.3704,97.3,1.49,1.891
2016.02.04,1.216,3.780,1.58,0.37,96.49,1.51,1.916
2016.02.05,1.202,3.783,1.58,0.3715,97.05,1.47,1.918
2016.02.11,1.195,3.674,1.57,0.3708,95.62,1.49,1.862
2016.02.12,1.197,3.642,1.55,0,95.98,1.48,1.835
2016.02.15,1.206,3.688,1.55,0.371,95.98,1.48,1.862
2016.02.16,1.209,3.745,1.55,0.37,96.88,1.47,1.888
2016.02.17,1.216,3.746,1.53,0.3714,96.8,1.48,1.884
2016.02.18,1.224,3.796,1.52,0.3709,96.96,1.48,1.909
2016.02.19,1.225,3.803,1.53,0.371,96.6,1.47,1.916
2016.02.22,1.233,3.799,1.54,0.371,97.39,1.48,1.916
2016.02.23,1.233,3.799,1.55,0.3715,97.49,1.49,1.914
2016.02.24,1.230,3.801,1.55,0.3743,97.46,1.49,1.913
2016.02.25,1.234,3.807,1.55,0.3745,97.28,1.49,1.919
2016.02.26,1.236,3.805,1.55,0.3715,98.18,1.5,1.920
2016.02.29,1.235,3.794,1.55,0.3715,98.22,1.52,1.917
2016.03.02,1.240,3.864,1.55,0.373,98.23,1.5,1.947
2016.03.03,1.232,3.883,1.55,0.372,97.6,1.49,1.958
2016.03.04,1.218,3.878,1.56,0.372,97.34,1.49,1.956
2016.03.07,1.208,3.877,1.56,0.372,97.08,1.49,1.958
2016.03.08,1.200,3.852,1.56,0.372,97.21,1.49,1.946
2016.03.09,1.205,3.860,1.56,0.3725,97.16,1.48,1.953
2016.03.10,1.214,3.893,1.55,0.3725,96.06,1.5,1.969
2016.03.11,1.208,3.897,1.56,0.3743,96.17,1.48,1.971
2016.03.14,1.200,3.905,1.58,0.3753,96.52,1.48,1.972
2016.03.15,1.186,3.898,1.59,0.3743,96.67,1.48,1.970
2016.03.16,1.189,3.908,1.59,0.3748,95.93,1.48,1.975
2016.03.17,1.192,3.935,1.6,0.3743,94.8,1.48,1.988
2016.03.18,1.174,3.942,1.6,0.3743,95.12,1.49,1.992
2016.03.21,1.161,3.941,1.6,0.3743,95.3,1.49,1.990
2016.03.22,1.165,3.960,1.6,0.3753,95.64,1.49,1.997
2016.03.23,1.159,3.950,1.6,0.3745,96.06,1.49,1.995
2016.03.24,1.158,3.928,1.6,0,96.17,1.49,1.986
2016.03.25,1.167,3.915,1.6,0,0,1.49,1.984
2016.03.28,1.169,3.916,1.6,0.3755,95.94,1.49,1.983
2016.03.29,1.169,3.947,1.6,0.3772,95.15,1.49,1.995
2016.03.30,1.163,3.957,1.58,0.3831,94.82,1.51,2.002
2016.03.31,1.153,3.944,1.58,0.3791,94.58,1.53,1.996
2016.04.01,1.144,3.896,1.57,0.3794,94.62,1.5,1.974
2016.04.04,1.148,3.904,1.57,0.3777,94.52,1.46,1.979
2016.04.05,1.147,3.874,1.56,0.3782,94.64,1.49,1.963
2016.04.06,1.155,3.885,1.56,0.3782,94.44,1.48,1.971
2016.04.07,1.155,3.897,1.57,0.3775,94.5,1.48,1.974
2016.04.08,1.154,3.893,1.57,0.3792,94.25,1.48,1.972
2016.04.11,1.156,3.889,1.57,0.3792,93.94,1.48,1.970
2016.04.12,1.149,3.912,1.57,0.3797,93.95,1.48,1.981
2016.04.14,1.144,3.995,1.57,0.3807,94.91,1.49,2.016
2016.04.15,1.153,3.991,1.58,0.3812,94.69,1.48,2.015
2016.04.18,1.150,3.980,1.58,0.3827,94.46,1.49,2.009
2016.04.19,1.151,3.978,1.59,0.3822,93.95,1.48,2.011
2016.04.20,1.140,3.963,1.59,0.3817,94.47,1.49,2.006
2016.04.21,1.132,3.999,1.58,0.3812,94.57,1.48,2.022
2016.04.22,1.134,3.986,1.58,0.3812,95.08,1.48,2.015
2016.04.25,1.141,3.986,1.58,0.3807,94.8,1.49,2.015
2016.04.26,1.149,3.996,1.57,0.3802,94.54,1.49,2.020
2016.04.27,1.149,3.991,1.56,0.3827,94.37,1.48,2.015
2016.04.28,1.145,3.954,1.56,0.3837,93.73,1.48,2.001
2016.04.29,1.143,3.936,1.56,0,93.05,1.5,1.994
2016.05.02,1.138,3.907,1.56,0.3857,92.62,1.48,1.978
2016.05.03,1.140,3.918,1.56,0.3858,92.93,1.48,1.986
2016.05.04,1.137,3.903,1.55,0.385,93.19,1.48,1.977
2016.05.09,1.153,3.882,1.54,0.3845,94.12,1.48,1.968
2016.05.10,1.164,3.907,1.53,0.385,94.27,1.5,1.983
2016.05.11,1.174,3.897,1.52,0.385,93.79,1.54,1.980
2016.05.12,1.168,3.884,1.53,0.3855,94.13,1.49,1.977
2016.05.13,1.164,3.859,1.53,0.3855,94.59,1.49,1.967
2016.05.16,1.169,3.864,1.53,0.386,94.55,1.49,1.968
2016.05.17,1.178,3.860,1.53,0.385,94.53,1.49,1.968
2016.05.18,1.173,3.834,1.54,0.384,95.06,1.49,1.957
2016.05.19,1.180,3.827,1.56,0.3845,95.29,1.49,1.947
2016.05.20,1.190,3.816,1.56,0.385,95.34,1.49,1.948
2016.05.23,1.188,3.832,1.56,0.385,95.22,1.49,1.955
2016.05.24,1.183,3.797,1.56,0.3861,95.58,1.49,1.938
2016.05.25,1.188,3.855,1.55,0.3861,95.34,1.49,1.961
2016.05.26,1.185,3.845,1.56,0.385,95.16,1.49,1.957
2016.05.27,1.181,3.872,1.56,0,95.5,1.48,1.969
2016.05.30,1.179,3.873,1.56,0.3865,95.5,1.48,1.967
2016.05.31,1.190,3.905,1.57,0.3855,95.88,1.48,1.983
2016.06.01,1.190,3.890,1.56,0.3855,95.46,1.48,1.983
2016.06.02,1.192,3.892,1.54,0.3861,95.57,1.49,1.985
2016.06.03,1.189,3.887,1.54,0.3865,94.03,1.47,1.986
2016.06.07,1.186,3.939,1.52,0.3876,93.83,1.49,2.012
2016.06.08,1.163,3.970,1.51,0.3856,93.58,1.48,2.027
2016.06.09,1.156,3.965,1.42,0.3861,93.95,1.24,2.024
2016.06.10,1.155,3.948,1.4,0.3855,94.56,1.24,2.018
2016.06.13,1.163,3.874,1.4,0.3855,94.4,1.24,1.979
2016.06.14,1.172,3.862,1.4,0.385,95.04,1.24,1.972
2016.06.15,1.172,3.854,1.4,0.3855,94.68,1.24,1.969
2016.06.16,1.176,3.829,1.4,0.3865,94.71,1.24,1.952
2016.06.17,1.170,3.824,1.4,0.3901,94.34,1.24,1.953
2016.06.20,1.170,3.885,1.41,0.3901,93.68,1.24,1.981
2016.06.21,1.163,3.884,1.42,0.3896,94.06,1.24,1.983
2016.06.22,1.158,3.910,1.42,0.3911,93.76,1.24,1.993
2016.06.23,1.155,3.910,1.42,0.3934,93.53,1.24,1.987
2016.06.24,1.151,3.802,1.42,0.4001,95.57,1.24,1.925
2016.06.27,1.168,3.802,1.36,0.4016,96.7,1.24,1.927
2016.06.28,1.183,3.810,1.34,0.4051,96.33,1.22,1.936
2016.06.29,1.175,3.850,1.34,0.4116,95.81,1.22,1.956
2016.06.30,1.164,3.879,1.34,0.4061,96.2,1.23,1.970
2016.07.01,1.152,3.913,1.34,0,95.71,1.2,1.987
2016.07.04,1.147,3.931,1.33,0.4096,95.71,1.2,1.995
2016.07.05,1.148,3.917,1.33,0.4112,96.26,1.23,1.990
2016.07.06,1.153,3.838,1.31,0.4127,96.13,1.23,1.953
2016.07.07,1.165,3.877,1.31,0.4122,96.38,1.23,1.974
2016.07.08,1.156,3.855,1.31,0.4137,96.33,1.23,1.963
2016.07.11,1.159,3.908,1.31,0.4122,96.59,1.23,1.989
2016.07.12,1.147,3.916,1.31,0.4127,96.49,1.23,1.991
2016.07.13,1.149,3.952,1.31,0.4122,96.21,1.23,2.006
2016.07.14,1.145,3.959,1.31,0.4152,96.1,1.23,2.009
2016.07.15,1.141,3.977,1.31,0.4159,96.56,1.23,2.017
2016.07.18,1.132,3.978,1.32,0.4159,96.59,1.23,2.021
2016.07.19,1.136,3.971,1.32,0.4174,97.11,1.23,2.017
2016.07.20,1.138,3.961,1.32,0.4179,97.26,1.23,2.015
2016.07.21,1.140,3.956,1.32,0.4179,97.05,1.23,2.012
2016.07.22,1.140,3.955,1.32,0.4179,97.52,1.23,2.010
2016.07.25,1.135,3.974,1.32,0.4179,97.33,1.23,2.012
2016.07.26,1.136,4.000,1.32,0.4164,97.17,1.23,2.027
2016.07.27,1.138,4.000,1.32,0.4159,97.04,1.21,2.025
2016.07.28,1.134,3.985,1.32,0.4129,96.72,1.22,2.021
2016.07.29,1.125,3.969,1.31,0.4144,95.49,1.24,2.016
2016.08.01,1.122,4.004,1.31,0.4179,95.68,1.23,2.030
2016.08.02,1.111,3.976,1.31,0.4174,94.99,1.23,2.019
2016.08.03,1.108,3.926,1.31,0.4179,95.53,1.23,1.995
2016.08.04,1.114,3.938,1.31,0.4189,95.72,1.23,2.000
2016.08.05,1.113,3.980,1.31,0.4189,96.14,1.23,2.018
2016.08.08,1.111,4.013,1.31,0.4188,96.34,1.23,2.031
2016.08.09,1.112,4.042,1.31,0.4197,96.13,1.23,2.044
2016.08.10,1.107,4.046,1.31,0.4202,95.61,1.23,2.045
2016.08.11,1.096,4.051,1.31,0.4191,95.84,1.23,2.049
2016.08.12,1.098,4.048,1.31,0.41778,95.68,1.23,2.050
2016.08.16,1.101,4.042,1.31,0.41722,94.76,1.23,2.048
2016.08.17,1.095,4.042,1.32,0.41722,94.69,1.23,2.044
2016.08.18,1.102,4.064,1.32,0.41556,94.14,1.23,2.055
2016.08.19,1.106,4.064,1.32,0.41667,94.48,1.23,2.056
2016.08.22,1.115,4.043,1.32,0.41778,94.5,1.23,2.042
2016.08.23,1.125,4.055,1.32,0.41833,94.49,1.23,2.050
2016.08.24,1.117,4.047,1.32,0.41989,94.75,1.24,2.044
2016.08.25,1.121,4.050,1.33,0.41833,94.74,1.24,2.043
2016.08.26,1.119,4.038,1.33,0,95.54,1.24,2.038
2016.08.29,1.113,4.039,1.34,0.41944,95.54,1.24,2.032
2016.08.30,1.125,4.054,1.35,0.41944,96.04,1.24,2.040
2016.08.31,1.118,4.051,1.35,0.41611,96.01,1.25,2.035
2016.09.01,1.117,4.047,1.36,0.42044,95.66,1.24,2.033
2016.09.02,1.119,4.052,1.37,0,95.84,1.23,2.038
2016.09.05,1.117,4.102,1.37,0.42044,95.84,1.22,2.060
2016.09.06,1.108,4.122,1.37,0.42156,94.82,1.24,2.067
2016.09.07,1.105,4.117,1.37,0.42211,94.95,1.23,2.062
2016.09.08,1.093,4.122,1.36,0.42156,95.05,1.25,2.064
2016.09.09,1.093,4.080,1.36,0.421,95.33,1.25,2.038
2016.09.12,1.099,3.993,1.38,0.421,95.09,1.24,1.991
2016.09.13,1.110,3.999,1.4,0.42156,95.65,1.24,1.999
2016.09.19,1.112,4.027,1.4,0.42211,95.77,1.24,2.016
2016.09.20,1.120,4.044,1.4,0.42211,95.98,1.24,2.026
2016.09.21,1.119,4.069,1.41,0.42322,95.67,1.24,2.036
2016.09.22,1.116,4.091,1.41,0.42322,95.38,1.24,2.050
2016.09.23,1.103,4.103,1.41,0.42433,95.39,1.24,2.054
2016.09.26,1.104,4.087,1.41,0.42544,95.21,1.24,2.047
2016.09.27,1.106,4.119,1.42,0.42063,95.31,1.24,2.063
2016.09.28,1.103,4.095,1.43,0.41989,95.34,1.25,2.053
2016.09.29,1.095,4.119,1.43,0.42378,95.47,1.25,2.069
2016.09.30,1.096,4.070,1.43,0.42433,95.39,1.26,2.044
2016.10.04,1.102,4.097,1.43,0.42822,96.13,1.25,2.055
2016.10.05,1.105,4.092,1.43,0.42878,96.11,1.24,2.053
2016.10.06,1.113,4.109,1.44,0.42656,96.77,1.24,2.065
2016.10.07,1.111,4.084,1.45,0,96.65,1.23,2.054
2016.10.10,1.115,4.092,1.46,0.42767,96.93,1.23,2.057
2016.10.11,1.111,4.051,1.47,0.42878,97.69,1.24,2.032
2016.10.12,1.117,4.050,1.48,0.431,97.96,1.24,2.034
2016.10.13,1.123,4.009,1.48,0.43044,97.52,1.23,2.015
2016.10.14,1.130,4.025,1.48,0.43322,98,1.24,2.023
2016.10.17,1.132,4.046,1.48,0.43322,97.88,1.24,2.028
2016.10.18,1.140,4.081,1.49,0.43378,97.9,1.23,2.040
2016.10.19,1.132,4.075,1.49,0.43322,97.94,1.23,2.041
2016.10.20,1.122,4.079,1.49,0.43322,98.31,1.23,2.041
2016.10.21,1.124,4.066,1.5,0.43211,98.69,1.24,2.033
2016.10.24,1.134,4.100,1.52,0.43433,98.75,1.24,2.048
2016.10.25,1.134,4.086,1.53,0.43433,98.68,1.23,2.037
2016.10.26,1.136,4.049,1.53,0.43489,98.61,1.23,2.014
2016.10.27,1.132,4.069,1.54,0.43544,98.88,1.23,2.024
2016.10.28,1.140,4.056,1.54,0.43344,98.34,1.18,2.019
2016.10.31,1.145,4.041,1.55,0.43456,98.42,1.24,2.008
2016.11.01,1.144,4.043,1.54,0.43733,97.7,1.22,2.007
2016.11.02,1.141,3.992,1.54,0.43678,97.41,1.22,1.979
2016.11.03,1.148,3.998,1.54,0.43511,97.2,1.22,1.984
2016.11.04,1.140,3.988,1.54,0.43456,97.09,1.24,1.982
2016.11.07,1.143,4.017,1.53,0.434,97.79,1.24,1.998
2016.11.08,1.141,4.027,1.52,0.43233,97.86,1.24,2.003
2016.11.09,1.137,3.947,1.52,0.43233,98.53,1.24,1.958
2016.11.10,1.145,4.028,1.53,0,98.77,1.23,2.003
2016.11.11,1.151,3.975,1.53,0.43344,99.05,1.23,1.984
2016.11.14,1.164,3.945,1.54,0.43289,100.12,1.24,1.974
2016.11.15,1.169,3.935,1.58,0.43289,100.25,1.24,1.968
2016.11.16,1.168,3.945,1.59,0.43456,100.44,1.24,1.980
